,MüşteriID,Güncelik,Alışveriş Sıklığı,Toplam Harcama,R_Skoru,F_Skoru,M_Skoru,RFM_Skoru,Segment
2501,17312.0,156,2,399.5,2,3,2,232,Others
2502,17313.0,122,1,2328.84,3,2,4,324,Others
2503,17314.0,1,3,1348.75,4,4,4,444,Loyal Champion
2504,17315.0,6,14,2408.46,4,4,4,444,Loyal Champion
2505,17317.0,32,1,2027.94,4,2,4,424,Others
2506,17320.0,547,1,450.92,1,2,2,122,Others
2507,17321.0,276,2,700.86,1,3,3,133,Others
2508,17323.0,92,3,419.01,3,4,2,342,Others
2509,17324.0,10,2,702.23,4,3,3,433,Others
2510,17325.0,252,1,96.8,1,2,1,121,Others
2511,17330.0,276,1,264.9,1,2,2,122,Others
2512,17331.0,125,1,175.2,3,2,1,321,Others
2513,17334.0,70,2,307.02000000000004,3,3,2,332,Others
2514,17337.0,5,4,2027.8700000000001,4,4,4,444,Loyal Champion
2515,17338.0,10,2,1387.78,4,3,4,434,Others
2516,17339.0,185,2,243.36,2,3,1,231,Others
2517,17340.0,33,6,9190.58,4,4,4,444,Loyal Champion
2518,17341.0,187,3,781.36,2,4,3,243,Others
2519,17345.0,155,1,155.8,2,2,1,221,Others
2520,17346.0,1,5,887.05,4,4,3,443,Others
2521,17348.0,30,2,321.3,4,3,2,432,Others
2522,17350.0,333,2,394.98,1,3,2,132,Others
2523,17351.0,38,2,358.45,4,3,2,432,Others
2524,17353.0,126,2,1740.0,2,3,4,234,Others
2525,17356.0,343,1,178.22,1,2,1,121,Others
2526,17358.0,100,1,119.15,3,2,1,321,Others
2527,17360.0,127,1,330.95,2,2,2,222,Others
2528,17361.0,188,1,218.92,2,2,1,221,Others
2529,17362.0,284,1,150.0,1,2,1,121,Others
2530,17364.0,10,6,2662.19,4,4,4,444,Loyal Champion
2531,17365.0,40,2,742.66,4,3,3,433,Others
2532,17368.0,153,3,750.87,2,4,3,243,Others
2533,17370.0,124,1,117.36,3,2,1,321,Others
2534,17372.0,62,4,670.2,3,4,3,343,Others
2535,17374.0,220,2,495.77,1,3,3,133,Others
2536,17376.0,343,1,105.85,1,2,1,121,Others
2537,17377.0,32,10,2199.38,4,4,4,444,Loyal Champion
2538,17381.0,3,22,17101.25,4,4,4,444,Loyal Champion
2539,17382.0,215,1,65.4,2,2,1,221,Others
2540,17383.0,212,1,199.29,2,2,1,221,Others
2541,17384.0,250,1,227.64999999999998,1,2,1,121,Others
2542,17386.0,302,3,1145.02,1,4,4,144,Others
2543,17387.0,183,1,346.44,2,2,2,222,Others
2544,17388.0,6,1,381.6,4,2,2,422,Others
2545,17389.0,10,16,20486.0,4,4,4,444,Loyal Champion
2546,17392.0,192,1,145.5,2,2,1,221,Others
2547,17394.0,250,1,203.86999999999998,1,2,1,121,Others
2548,17396.0,276,2,2431.5,1,3,4,134,Others
2549,17400.0,217,1,817.44,2,2,3,223,Others
2550,17402.0,91,5,1285.95,3,4,4,344,Others
2551,17403.0,275,1,281.62,1,2,2,122,Others
2552,17404.0,6,6,6435.38,4,4,4,444,Loyal Champion
2553,17405.0,4,2,541.71,4,3,3,433,Others
2554,17406.0,71,3,2200.42,3,4,4,344,Others
2555,17409.0,127,2,771.85,2,3,3,233,Others
2556,17410.0,1,4,978.38,4,4,3,443,Others
2557,17412.0,31,4,685.46,4,4,3,443,Others
2558,17414.0,127,1,598.0,2,2,3,223,Others
2559,17416.0,61,2,3129.32,3,3,4,334,Others
2560,17419.0,130,6,1844.81,2,4,4,244,Others
2561,17420.0,698,1,130.85,1,2,1,121,Others
2562,17422.0,5,3,1084.65,4,4,4,444,Loyal Champion
2563,17423.0,189,1,449.42,2,2,2,222,Others
2564,17425.0,62,1,688.97,3,2,3,323,Others
2565,17426.0,93,4,2951.91,3,4,4,344,Others
2566,17428.0,7,16,8641.94,4,4,4,444,Loyal Champion
2567,17429.0,158,3,524.9200000000001,2,4,3,243,Others
2568,17430.0,153,2,265.76,2,3,2,232,Others
2569,17432.0,302,1,175.89000000000001,1,2,1,121,Others
2570,17433.0,2,1,303.16,4,2,2,422,Others
2571,17434.0,152,2,635.08,2,3,3,233,Others
2572,17436.0,121,1,93.9,3,2,1,321,Others
2573,17440.0,187,3,186.42000000000002,2,4,1,241,Others
2574,17442.0,64,4,1553.55,3,4,4,344,Others
2575,17443.0,250,1,534.24,1,2,3,123,Others
2576,17444.0,34,1,1217.64,4,2,4,424,Others
2577,17446.0,312,1,68.1,1,2,1,121,Others
2578,17449.0,152,3,938.89,2,4,3,243,Others
2579,17450.0,4,11,35824.22,4,4,4,444,Loyal Champion
2580,17451.0,121,1,294.18,3,2,2,322,Others
2581,17453.0,184,1,342.0,2,2,2,222,Others
2582,17456.0,455,1,249.86,1,2,2,122,Others
2583,17457.0,217,4,1370.5,2,4,4,244,Others
2584,17459.0,62,1,300.39,3,2,2,322,Others
2585,17460.0,185,3,230.15000000000003,2,4,1,241,Others
2586,17461.0,61,1,382.56,3,2,2,322,Others
2587,17462.0,62,1,212.28,3,2,1,321,Others
2588,17464.0,248,1,289.96000000000004,1,2,2,122,Others
2589,17469.0,218,1,440.71,2,2,2,222,Others
2590,17470.0,189,4,816.47,2,4,3,243,Others
2591,17472.0,339,1,259.27,1,2,2,122,Others
2592,17481.0,155,3,838.03,2,4,3,243,Others
2593,17483.0,95,2,294.40000000000003,3,3,2,332,Others
2594,17489.0,1,2,376.64,4,3,2,432,Others
2595,17490.0,90,4,1077.82,3,4,4,344,Others
2596,17491.0,121,5,1723.93,3,4,4,344,Others
2597,17492.0,221,1,374.57,1,2,2,122,Others
2598,17495.0,302,2,497.56,1,3,3,133,Others
2599,17500.0,61,1,288.0,3,2,2,322,Others
2600,17501.0,281,2,288.6,1,3,2,132,Others
2601,17502.0,61,1,226.60000000000002,3,2,1,321,Others
2602,17503.0,152,2,558.96,2,3,3,233,Others
2603,17504.0,189,1,251.75,2,2,2,222,Others
2604,17505.0,338,1,658.85,1,2,3,123,Others
2605,17507.0,283,1,340.56,1,2,2,122,Others
2606,17508.0,252,1,387.31,1,2,2,122,Others
2607,17509.0,62,7,5217.0,3,4,4,344,Others
2608,17511.0,7,15,49108.16,4,4,4,444,Loyal Champion
2609,17512.0,30,5,1635.27,4,4,4,444,Loyal Champion
2610,17514.0,278,1,208.65,1,2,1,121,Others
2611,17515.0,122,1,67.65,3,2,1,321,Others
2612,17516.0,3,2,281.02,4,3,2,432,Others
2613,17517.0,253,1,153.94,1,2,1,121,Others
2614,17519.0,547,1,335.3,1,2,2,122,Others
2615,17521.0,61,2,563.65,3,3,3,333,Others
2616,17522.0,96,3,845.02,3,4,3,343,Others
2617,17526.0,213,2,549.9,2,3,3,233,Others
2618,17527.0,220,1,292.11,1,2,2,122,Others
2619,17528.0,1,3,1041.13,4,4,3,443,Others
2620,17530.0,120,2,516.45,3,3,3,333,Others
2621,17531.0,307,1,296.7,1,2,2,122,Others
2622,17535.0,252,1,164.4,1,2,1,121,Others
2623,17537.0,61,2,897.62,3,3,3,333,Others
2624,17550.0,68,1,156.22,3,2,1,321,Others
2625,17552.0,62,3,315.02,3,4,2,342,Others
2626,17553.0,306,1,1487.6,1,2,4,124,Others
2627,17554.0,31,3,925.9,4,4,3,443,Others
2628,17555.0,101,1,195.45,3,2,1,321,Others
2629,17560.0,157,3,531.0,2,4,3,243,Others
2630,17562.0,64,2,235.3,3,3,1,331,Others
2631,17566.0,332,1,486.95,1,2,3,123,Others
2632,17567.0,124,4,2061.73,3,4,4,344,Others
2633,17569.0,40,1,344.14,4,2,2,422,Others
2634,17571.0,161,1,75.6,2,2,1,221,Others
2635,17572.0,336,2,114.60000000000002,1,3,1,131,Others
2636,17573.0,61,2,373.1,3,3,2,332,Others
2637,17574.0,37,1,185.65,4,2,1,421,Others
2638,17576.0,3,9,1984.96,4,4,4,444,Loyal Champion
2639,17578.0,219,1,143.45999999999998,2,2,1,221,Others
2640,17579.0,213,1,178.04,2,2,1,221,Others
2641,17580.0,341,1,47.7,1,2,1,121,Others
2642,17581.0,67,17,5998.92,3,4,4,344,Others
2643,17584.0,247,2,1242.3,1,3,4,134,Others
2644,17585.0,224,1,417.81,1,2,2,122,Others
2645,17589.0,34,3,1813.4,4,4,4,444,Loyal Champion
2646,17590.0,152,1,320.93,2,2,2,222,Others
2647,17591.0,94,2,620.2,3,3,3,333,Others
2648,17593.0,93,2,1663.82,3,3,4,334,Others
2649,17595.0,303,1,157.9,1,2,1,121,Others
2650,17596.0,154,4,1900.8700000000001,2,4,4,244,Others
2651,17597.0,67,1,2044.3700000000001,3,2,4,324,Others
2652,17602.0,152,2,1231.19,2,3,4,234,Others
2653,17604.0,189,1,173.12,2,2,1,221,Others
2654,17608.0,183,2,193.42,2,3,1,231,Others
2655,17609.0,69,1,107.65,3,2,1,321,Others
2656,17611.0,37,7,1718.43,4,4,4,444,Loyal Champion
2657,17612.0,97,2,704.36,3,3,3,333,Others
2658,17613.0,162,2,826.5500000000001,2,3,3,233,Others
2659,17615.0,337,2,211.05,1,3,1,131,Others
2660,17616.0,517,1,326.4,1,2,2,122,Others
2661,17618.0,221,3,971.58,1,4,3,143,Others
2662,17620.0,31,1,81.44,4,2,1,421,Others
2663,17623.0,153,1,527.05,2,2,3,223,Others
2664,17624.0,219,1,400.3,2,2,2,222,Others
2665,17629.0,33,5,1384.03,4,4,4,444,Loyal Champion
2666,17631.0,121,1,111.83,3,2,1,321,Others
2667,17633.0,33,2,653.23,4,3,3,433,Others
2668,17634.0,36,7,2049.36,4,4,4,444,Loyal Champion
2669,17637.0,122,1,208.11,3,2,1,321,Others
2670,17639.0,130,1,108.5,2,2,1,221,Others
2671,17642.0,3,1,316.99,4,2,2,422,Others
2672,17643.0,698,1,101.55,1,2,1,121,Others
2673,17644.0,33,4,1077.83,4,4,4,444,Loyal Champion
2674,17646.0,250,3,1008.39,1,4,3,143,Others
2675,17647.0,215,1,133.06,2,2,1,221,Others
2676,17648.0,62,2,1273.98,3,3,4,334,Others
2677,17651.0,122,4,1661.78,3,4,4,344,Others
2678,17652.0,62,6,2247.65,3,4,4,344,Others
2679,17653.0,33,4,1207.56,4,4,4,444,Loyal Champion
2680,17654.0,161,1,117.55,2,2,1,221,Others
2681,17655.0,131,2,990.0,2,3,3,233,Others
2682,17656.0,2,2,473.98,4,3,3,433,Others
2683,17658.0,6,1,317.6,4,2,2,422,Others
2684,17659.0,31,4,932.6800000000001,4,4,3,443,Others
2685,17663.0,126,2,437.19,2,3,2,232,Others
2686,17664.0,36,1,326.19,4,2,2,422,Others
2687,17666.0,182,2,728.16,2,3,3,233,Others
2688,17667.0,6,4,1127.46,4,4,4,444,Loyal Champion
2689,17668.0,121,2,347.75,3,3,2,332,Others
2690,17669.0,94,2,844.0,3,3,3,333,Others
2691,17671.0,5,3,1098.55,4,4,4,444,Loyal Champion
2692,17672.0,284,1,1177.84,1,2,4,124,Others
2693,17673.0,121,3,706.54,3,4,3,343,Others
2694,17674.0,547,1,300.66,1,2,2,122,Others
2695,17675.0,4,14,7928.51,4,4,4,444,Loyal Champion
2696,17676.0,1,5,1156.7,4,4,4,444,Loyal Champion
2697,17677.0,30,12,6824.29,4,4,4,444,Loyal Champion
2698,17682.0,190,2,757.2900000000001,2,3,3,233,Others
2699,17685.0,2,3,2100.63,4,4,4,444,Loyal Champion
2700,17686.0,33,3,3774.58,4,4,4,444,Loyal Champion
2701,17690.0,91,10,2855.21,3,4,4,344,Others
2702,17691.0,547,1,142.5,1,2,1,121,Others
2703,17692.0,162,2,228.18,2,3,1,231,Others
2704,17696.0,157,6,1607.81,2,4,4,244,Others
2705,17700.0,67,3,1681.83,3,4,4,344,Others
2706,17701.0,341,1,417.95,1,2,2,122,Others
2707,17702.0,91,1,485.6,3,2,3,323,Others
2708,17703.0,244,1,307.78000000000003,1,2,2,122,Others
2709,17705.0,39,5,1042.4,4,4,3,443,Others
2710,17706.0,62,9,3453.82,3,4,4,344,Others
2711,17707.0,158,2,152.4,2,3,1,231,Others
2712,17708.0,219,1,156.48,2,2,1,221,Others
2713,17716.0,61,6,2643.56,3,4,4,344,Others
2714,17719.0,2,6,2266.92,4,4,4,444,Loyal Champion
2715,17720.0,517,1,102.0,1,2,1,121,Others
2716,17722.0,246,3,1590.6,1,4,4,144,Others
2717,17723.0,97,4,2199.3,3,4,4,344,Others
2718,17725.0,251,1,313.29,1,2,2,122,Others
2719,17728.0,182,2,2530.98,2,3,4,234,Others
2720,17730.0,30,5,2352.36,4,4,4,444,Loyal Champion
2721,17731.0,96,3,963.74,3,4,3,343,Others
2722,17732.0,667,1,303.97,1,2,2,122,Others
2723,17733.0,334,1,475.24,1,2,3,123,Others
2724,17735.0,126,11,7296.29,2,4,4,244,Others
2725,17737.0,1,1,87.39,4,2,1,421,Others
2726,17738.0,311,1,779.9200000000001,1,2,3,123,Others
2727,17739.0,71,3,1111.67,3,4,4,344,Others
2728,17742.0,40,1,302.57,4,2,2,422,Others
2729,17744.0,182,2,1010.9399999999999,2,3,3,233,Others
2730,17750.0,243,3,446.18,1,4,2,142,Others
2731,17754.0,90,3,1197.2,3,4,4,344,Others
2732,17757.0,65,14,2281.51,3,4,4,344,Others
2733,17758.0,65,2,965.16,3,3,3,333,Others
2734,17760.0,698,1,172.54,1,2,1,121,Others
2735,17761.0,153,1,712.78,2,2,3,223,Others
2736,17764.0,6,1,261.97,4,2,2,422,Others
2737,17765.0,248,1,109.33,1,2,1,121,Others
2738,17768.0,183,2,1861.8500000000001,2,3,4,234,Others
2739,17769.0,31,3,1453.79,4,4,4,444,Loyal Champion
2740,17770.0,36,3,967.07,4,4,3,443,Others
2741,17774.0,162,3,830.53,2,4,3,243,Others
2742,17781.0,279,1,86.02,1,2,1,121,Others
2743,17783.0,190,1,112.41,2,2,1,221,Others
2744,17787.0,65,3,1335.28,3,4,4,344,Others
2745,17788.0,306,1,16.7,1,2,1,121,Others
2746,17789.0,283,1,225.9,1,2,1,121,Others
2747,17790.0,4,7,999.5400000000001,4,4,3,443,Others
2748,17791.0,61,1,106.1,3,2,1,321,Others
2749,17796.0,101,2,396.9,3,3,2,332,Others
2750,17797.0,66,1,272.41,3,2,2,322,Others
2751,17799.0,37,2,500.35,4,3,3,433,Others
2752,17800.0,38,7,874.1,4,4,3,443,Others
2753,17802.0,5,2,632.42,4,3,3,433,Others
2754,17809.0,39,8,3049.9100000000003,4,4,4,444,Loyal Champion
2755,17811.0,2,19,2871.55,4,4,4,444,Loyal Champion
2756,17812.0,334,2,261.02,1,3,2,132,Others
2757,17813.0,184,2,1259.31,2,3,4,234,Others
2758,17816.0,215,3,31.46,2,4,1,241,Others
2759,17817.0,160,3,387.68,2,4,2,242,Others
2760,17819.0,66,3,1579.57,3,4,4,344,Others
2761,17827.0,37,5,1995.46,4,4,4,444,Loyal Champion
2762,17828.0,127,1,833.1600000000001,2,2,3,223,Others
2763,17830.0,121,1,111.05,3,2,1,321,Others
2764,17831.0,183,1,35.400000000000006,2,2,1,221,Others
2765,17835.0,152,1,114.14,2,2,1,221,Others
2766,17837.0,31,3,540.5500000000001,4,4,3,443,Others
2767,17838.0,32,3,1560.56,4,4,4,444,Loyal Champion
2768,17841.0,1,53,17336.18,4,4,4,444,Loyal Champion
2769,17843.0,100,1,205.48,3,2,1,321,Others
2770,17848.0,251,3,367.53,1,4,2,142,Others
2771,17849.0,71,3,454.35,3,4,2,342,Others
2772,17850.0,667,34,5391.21,1,4,4,144,Others
2773,17854.0,158,1,199.5,2,2,1,221,Others
2774,17855.0,667,1,208.97,1,2,1,121,Others
2775,17856.0,121,2,758.21,3,3,3,333,Others
2776,17857.0,33,11,14867.68,4,4,4,444,Loyal Champion
2777,17858.0,3,4,1661.67,4,4,4,444,Loyal Champion
2778,17859.0,131,1,148.21,2,2,1,221,Others
2779,17860.0,547,1,252.8,1,2,2,122,Others
2780,17861.0,61,4,1261.29,3,4,4,344,Others
2781,17863.0,31,3,1923.4,4,4,4,444,Loyal Champion
2782,17864.0,32,2,480.72,4,3,3,433,Others
2783,17865.0,2,5,3406.9700000000003,4,4,4,444,Loyal Champion
2784,17867.0,91,2,239.62,3,3,1,331,Others
2785,17869.0,128,3,310.96,2,4,2,242,Others
2786,17870.0,93,5,988.0799999999999,3,4,3,343,Others
2787,17873.0,127,3,1097.07,2,4,4,244,Others
2788,17874.0,158,1,122.76,2,2,1,221,Others
2789,17880.0,425,1,458.92,1,2,2,122,Others
2790,17881.0,131,1,133.35,2,2,1,221,Others
2791,17883.0,159,2,304.21999999999997,2,3,2,232,Others
2792,17884.0,182,4,717.45,2,4,3,243,Others
2793,17886.0,122,2,726.54,3,3,3,333,Others
2794,17887.0,305,1,111.35,1,2,1,121,Others
2795,17888.0,31,4,473.32,4,4,3,443,Others
2796,17889.0,36,1,102.02,4,2,1,421,Others
2797,17892.0,157,1,142.1,2,2,1,221,Others
2798,17894.0,246,2,235.67000000000002,1,3,1,131,Others
2799,17897.0,517,2,434.62,1,3,2,132,Others
2800,17899.0,279,1,155.8,1,2,1,121,Others
2801,17900.0,308,2,112.19999999999999,1,3,1,131,Others
2802,17901.0,60,1,110.38,3,2,1,321,Others
2803,17905.0,187,2,426.59000000000003,2,3,2,232,Others
2804,17906.0,189,1,72.9,2,2,1,221,Others
2805,17908.0,698,1,243.28,1,2,1,121,Others
2806,17912.0,312,3,126.75,1,4,1,141,Others
2807,17913.0,1,1,193.55,4,2,1,421,Others
2808,17914.0,182,1,336.43,2,2,2,222,Others
2809,17917.0,364,1,110.91,1,2,1,121,Others
2810,17919.0,2,1,1304.04,4,2,4,424,Others
2811,17920.0,183,6,1856.23,2,4,4,244,Others
2812,17921.0,183,1,224.76,2,2,1,221,Others
2813,17923.0,311,1,207.50000000000003,1,2,1,121,Others
2814,17924.0,39,3,2076.7200000000003,4,4,4,444,Loyal Champion
2815,17925.0,667,1,244.08,1,2,1,121,Others
2816,17928.0,159,1,78.25999999999999,2,2,1,221,Others
2817,17929.0,253,1,196.2,1,2,1,121,Others
2818,17930.0,184,2,749.88,2,3,3,233,Others
2819,17932.0,6,2,986.07,4,3,3,433,Others
2820,17934.0,1,1,638.45,4,2,3,423,Others
2821,17936.0,243,1,389.84,1,2,2,122,Others
2822,17937.0,122,3,2080.26,3,4,4,344,Others
2823,17939.0,279,1,99.14,1,2,1,121,Others
2824,17940.0,70,6,3623.94,3,4,4,344,Others
2825,17941.0,337,1,304.56,1,2,2,122,Others
2826,17942.0,302,1,77.50000000000001,1,2,1,121,Others
2827,17947.0,303,1,176.68,1,2,1,121,Others
2828,17949.0,4,21,14169.32,4,4,4,444,Loyal Champion
2829,17950.0,455,2,263.17,1,3,2,132,Others
2830,17951.0,698,1,295.5,1,2,2,122,Others
2831,17954.0,125,6,1149.04,3,4,4,344,Others
2832,17955.0,220,3,394.1,1,4,2,142,Others
2833,17956.0,251,1,12.75,1,2,1,121,Others
2834,17957.0,245,1,111.68,1,2,1,121,Others
2835,17961.0,2,13,299.25,4,4,2,442,Others
2836,17964.0,122,2,471.7,3,3,3,333,Others
2837,17965.0,10,10,1936.09,4,4,4,444,Loyal Champion
2838,17966.0,34,4,951.43,4,4,3,443,Others
2839,17967.0,639,1,123.07,1,2,1,121,Others
2840,17968.0,698,1,277.35,1,2,2,122,Others
2841,17970.0,5,1,582.59,4,2,3,423,Others
2842,17972.0,7,1,136.04,4,2,1,421,Others
2843,17974.0,250,1,172.77,1,2,1,121,Others
2844,17975.0,154,5,1606.56,2,4,4,244,Others
2845,17976.0,667,1,353.19,1,2,2,122,Others
2846,17977.0,61,1,288.14,3,2,2,322,Others
2847,17978.0,455,1,300.91999999999996,1,2,2,122,Others
2848,17979.0,244,1,253.17000000000002,1,2,2,122,Others
2849,17987.0,158,1,198.57,2,2,1,221,Others
2850,17988.0,338,1,13.370000000000001,1,2,1,121,Others
2851,17994.0,38,3,371.24,4,4,2,442,Others
2852,17995.0,283,1,76.1,1,2,1,121,Others
2853,17997.0,65,4,1273.1,3,4,4,344,Others
2854,17999.0,303,2,382.06,1,3,2,132,Others
2855,18004.0,364,1,169.47,1,2,1,121,Others
2856,18005.0,182,1,109.75,2,2,1,221,Others
2857,18008.0,37,1,162.5,4,2,1,421,Others
2858,18011.0,697,1,102.78999999999999,1,2,1,121,Others
2859,18013.0,157,2,187.29,2,3,1,231,Others
2860,18014.0,30,1,166.42,4,2,1,421,Others
2861,18015.0,213,1,120.03,2,2,1,221,Others
2862,18016.0,153,3,690.91,2,4,3,243,Others
2863,18017.0,312,1,165.0,1,2,1,121,Others
2864,18022.0,244,1,668.11,1,2,3,123,Others
2865,18024.0,65,2,389.78,3,3,2,332,Others
2866,18027.0,305,1,115.31,1,2,1,121,Others
2867,18030.0,213,1,109.55,2,2,1,221,Others
2868,18032.0,101,1,73.5,3,2,1,321,Others
2869,18033.0,214,1,97.97,2,2,1,221,Others
2870,18035.0,244,1,239.56,1,2,1,121,Others
2871,18036.0,129,2,261.88,2,3,2,232,Others
2872,18037.0,126,2,40.5,2,3,1,231,Others
2873,18040.0,129,1,239.00000000000003,2,2,1,221,Others
2874,18041.0,67,11,2012.22,3,4,4,344,Others
2875,18043.0,486,1,316.46,1,2,2,122,Others
2876,18044.0,213,4,747.37,2,4,3,243,Others
2877,18055.0,278,5,2511.4900000000002,1,4,4,144,Others
2878,18059.0,276,1,124.08,1,2,1,121,Others
2879,18061.0,34,5,1213.91,4,4,4,444,Loyal Champion
2880,18062.0,193,2,485.92,2,3,3,233,Others
2881,18065.0,96,10,1450.76,3,4,4,344,Others
2882,18069.0,2,2,1092.41,4,3,4,434,Others
2883,18071.0,455,1,258.95,1,2,2,122,Others
2884,18072.0,158,1,247.44,2,2,1,221,Others
2885,18073.0,157,4,1470.18,2,4,4,244,Others
2886,18074.0,698,1,489.6,1,2,3,123,Others
2887,18075.0,31,3,635.49,4,4,3,443,Others
2888,18077.0,33,4,1051.81,4,4,3,443,Others
2889,18078.0,189,1,138.19,2,2,1,221,Others
2890,18079.0,217,1,593.35,2,2,3,223,Others
2891,18080.0,37,1,841.4999999999999,4,2,3,423,Others
2892,18081.0,275,1,135.4,1,2,1,121,Others
2893,18085.0,698,1,303.9,1,2,2,122,Others
2894,18086.0,69,1,101.34,3,2,1,321,Others
2895,18087.0,305,1,852.8,1,2,3,123,Others
2896,18088.0,92,1,167.67000000000002,3,2,1,321,Others
2897,18092.0,3,6,5253.7,4,4,4,444,Loyal Champion
2898,18093.0,33,3,1841.92,4,4,4,444,Loyal Champion
2899,18094.0,220,1,633.0,1,2,3,123,Others
2900,18095.0,40,1,374.75,4,2,2,422,Others
2901,18096.0,154,1,148.66,2,2,1,221,Others
2902,18097.0,217,4,1715.9,2,4,4,244,Others
2903,18099.0,247,1,168.31,1,2,1,121,Others
2904,18102.0,90,29,135953.04,3,4,4,344,Others
2905,18104.0,303,1,754.64,1,2,3,123,Others
2906,18105.0,303,1,113.48000000000002,1,2,1,121,Others
2907,18109.0,5,15,4589.75,4,4,4,444,Loyal Champion
2908,18113.0,547,1,76.32000000000001,1,2,1,121,Others
2909,18116.0,276,3,504.25,1,4,3,143,Others
2910,18118.0,30,12,2385.45,4,4,4,444,Loyal Champion
2911,18119.0,517,1,181.12,1,2,1,121,Others
2912,18120.0,97,1,111.15,3,2,1,321,Others
2913,18121.0,126,1,649.85,2,2,3,223,Others
2914,18122.0,4,3,759.42,4,4,3,443,Others
2915,18123.0,122,1,323.47999999999996,3,2,2,322,Others
2916,18125.0,61,1,197.85,3,2,1,321,Others
2917,18126.0,62,1,206.83,3,2,1,321,Others
2918,18129.0,68,1,112.55000000000001,3,2,1,321,Others
2919,18130.0,30,1,455.91,4,2,2,422,Others
2920,18133.0,36,1,931.5,4,2,3,423,Others
2921,18135.0,60,4,558.26,3,4,3,343,Others
2922,18136.0,6,2,495.34000000000003,4,3,3,433,Others
2923,18142.0,128,2,1019.52,2,3,3,233,Others
2924,18144.0,36,5,1202.85,4,4,4,444,Loyal Champion
2925,18146.0,281,1,76.65,1,2,1,121,Others
2926,18149.0,38,2,549.68,4,3,3,433,Others
2927,18150.0,153,1,153.3,2,2,1,221,Others
2928,18154.0,182,1,178.7,2,2,1,221,Others
2929,18156.0,578,1,206.23000000000002,1,2,1,121,Others
2930,18158.0,2,1,343.8,4,2,2,422,Others
2931,18159.0,39,1,530.15,4,2,3,423,Others
2932,18161.0,184,2,630.22,2,3,3,233,Others
2933,18164.0,303,1,399.65,1,2,2,122,Others
2934,18167.0,244,1,390.6,1,2,2,122,Others
2935,18168.0,70,2,457.65,3,3,2,332,Others
2936,18169.0,62,1,202.65,3,2,1,321,Others
2937,18170.0,183,2,629.01,2,3,3,233,Others
2938,18171.0,1,3,787.34,4,4,3,443,Others
2939,18172.0,5,10,3418.6,4,4,4,444,Loyal Champion
2940,18173.0,69,1,853.48,3,2,3,323,Others
2941,18174.0,302,1,104.0,1,2,1,121,Others
2942,18177.0,122,2,627.77,3,3,3,333,Others
2943,18178.0,250,4,1590.81,1,4,4,144,Others
2944,18179.0,163,2,545.8,2,3,3,233,Others
2945,18180.0,2,3,940.75,4,4,3,443,Others
2946,18183.0,69,1,312.8,3,2,2,322,Others
2947,18185.0,251,1,304.25,1,2,2,122,Others
2948,18196.0,216,1,238.35,2,2,1,221,Others
2949,18198.0,122,7,2158.83,3,4,4,344,Others
2950,18202.0,343,1,485.73,1,2,3,123,Others
2951,18203.0,218,1,160.42000000000002,2,2,1,221,Others
2952,18205.0,275,1,291.6,1,2,2,122,Others
2953,18209.0,30,1,139.10000000000002,4,2,1,421,Others
2954,18210.0,61,2,499.27,3,3,3,333,Others
2955,18211.0,191,1,137.9,2,2,1,221,Others
2956,18215.0,32,1,299.34000000000003,4,2,2,422,Others
2957,18216.0,122,1,481.75,3,2,3,323,Others
2958,18217.0,61,1,303.85,3,2,2,322,Others
2959,18218.0,6,2,662.08,4,3,3,433,Others
2960,18219.0,97,3,680.1800000000001,3,4,3,343,Others
2961,18221.0,6,3,708.8100000000001,4,4,3,443,Others
2962,18222.0,124,1,443.0,3,2,2,322,Others
2963,18223.0,191,4,1505.88,2,4,4,244,Others
2964,18225.0,162,3,799.1,2,4,3,243,Others
2965,18226.0,33,5,2251.38,4,4,4,444,Loyal Champion
2966,18227.0,189,1,93.75,2,2,1,221,Others
2967,18229.0,1,7,2397.74,4,4,4,444,Loyal Champion
2968,18230.0,61,4,1697.92,3,4,4,344,Others
2969,18232.0,218,1,129.64000000000001,2,2,1,221,Others
2970,18235.0,33,2,749.8,4,3,3,433,Others
2971,18236.0,61,4,626.49,3,4,3,343,Others
2972,18237.0,3,4,663.72,4,4,3,443,Others
2973,18239.0,220,2,904.8100000000001,1,3,3,133,Others
2974,18241.0,31,5,900.73,4,4,3,443,Others
2975,18242.0,67,1,314.26,3,2,2,322,Others
2976,18245.0,6,3,1395.63,4,4,4,444,Loyal Champion
2977,18248.0,94,2,804.02,3,3,3,333,Others
2978,18250.0,312,1,349.27,1,2,2,122,Others
2979,18255.0,32,1,103.30000000000001,4,2,1,421,Others
2980,18257.0,276,2,532.38,1,3,3,133,Others
2981,18259.0,486,1,376.3,1,2,2,122,Others
2982,18260.0,101,1,557.07,3,2,3,323,Others
2983,18261.0,216,1,224.8,2,2,1,221,Others
2984,18263.0,157,2,811.4,2,3,3,233,Others
2985,18265.0,248,1,488.55,1,2,3,123,Others
2986,18269.0,486,1,168.60000000000002,1,2,1,121,Others
2987,18270.0,334,1,171.20000000000002,1,2,1,121,Others
2988,18272.0,4,3,1761.3600000000001,4,4,4,444,Loyal Champion
2989,18273.0,152,2,153.0,2,3,1,231,Others
2990,18274.0,91,1,175.92,3,2,1,321,Others
2991,18277.0,1,1,110.38,4,2,1,421,Others
